GeneSymbol,Mix1,Mix2,Mix3,Mix4,Mix5
JARID2,1039.75685,1123.306548,1087.678415,1520.614456,1430.630038
JHDM1D,1127.915715,1191.672381,942.0058855,1032.006946,1053.132898
JMJD1C,637.1814265,653.9145108,497.2407419,1467.438518,1537.258837
JMJD4,108.7262378,121.5136333,120.7562361,89.38968867,81.6843072
JMJD5,149.2845595,149.8760271,118.9775161,136.4964561,126.758505
JMJD6,357.0029316,419.4121519,395.3121203,668.7488049,738.776698
JMJD7-PLA2G4B,1218.188867,1153.345878,687.628792,1024.491819,631.1182578
JOSD1,748.6566272,1050.016103,922.3750763,1911.692474,2209.384075
JPH2,10.1537312,10.9027291,8.939899716,9.80604093,9.972288082
JPH3,72.35306207,65.27499076,48.9077436,83.68154667,62.9361342
JRK,243.6343276,244.0178531,242.5266304,207.3736352,207.2019332
JRKL,182.468116,189.5378527,220.3369054,179.1171074,194.3826764
JTB,7657.104366,7377.267353,6534.520288,7448.351874,6050.149983
JUN,1844.683243,2093.152646,986.4806971,1236.032088,581.2487373
JUNB,4177.20632,2677.095326,2631.582806,3491.861028,2891.661225
JUND,2564.855536,2312.024224,1062.315818,2041.115371,982.8217194
JUP,90.31990582,124.3966819,91.88553646,155.9616581,171.2611007
KAL1,215.9047344,188.8207714,137.7838631,234.2225915,175.5270672
KALRN,121.6633652,112.9445005,87.14132258,119.8752091,96.16770636
KANK1,357.0957913,363.5709827,188.9035916,333.5003423,202.3707868
KANK2,76.28720746,83.52606325,99.60182003,96.98063493,117.8927084
KANK3,38.78678816,49.87338692,41.86159998,27.96259884,30.83210615
KARS,5586.462688,5117.872108,5360.778997,4132.002586,3707.719038
KAT2A,810.4364985,683.0508668,402.5175676,704.8546047,375.6296299
KAT2B,960.7103815,895.4350969,1119.195655,780.8095924,745.1661952
KAT5,901.080205,951.9574412,841.181965,870.8658865,913.8487608
KATNA1,646.8649958,551.1974847,559.5405771,650.3053886,571.8893536
KATNB1,294.5238911,341.35665,283.0508504,304.3315278,302.0508007
KAZALD1,20.68644971,23.91374674,20.78788397,18.11295403,19.92184096
KAZN,40.24155871,51.55915833,44.96857868,77.97411417,90.29482032
KBTBD10,28.76941568,30.37610146,18.37592532,30.53313692,25.58991504
KBTBD11,101.7552644,171.3034024,127.6956223,296.3956823,340.2489932
KBTBD2,1056.985167,1145.746794,1073.326589,1551.360327,1498.995052
KBTBD4,331.7349546,291.2642659,282.8143837,318.4832046,287.4041709
KCMF1,3322.881376,3200.419236,2830.509942,3332.049409,2901.296134
KCNA1,143.402207,148.4382254,102.2662388,146.5553809,125.5434296
KCNA10,15.33525954,15.33005342,11.9164141,15.20382741,13.6145635
KCNA2,43.31561639,60.54667758,36.80155029,38.28457517,38.37322702
KCNA3,522.7444634,461.3131896,317.9220906,297.5587381,102.1570317
KCNA4,61.77277927,57.27110184,44.72956198,68.15198943,60.28795347
KCNA5,19.47412086,19.33895931,13.80498985,26.77336778,23.35622489
KCNAB1,67.27426958,67.90702691,52.63550343,70.90402553,66.22830605
KCNAB2,287.1572394,349.2973208,314.6472484,170.2535886,231.2466831
KCNAB3,182.9036101,197.7362151,135.9978218,207.2574345,182.5614297
KCNB1,171.1351785,169.2459022,124.7065557,166.86027,128.1702984
KCNB2,114.0865293,103.4579781,63.51779684,111.7770063,74.43143573
KCNC1,66.25892669,70.50899775,70.32642473,67.80939965,76.94193142
KCNC3,163.1086513,155.0341085,96.00906534,154.048654,109.2512157
KCNC4,131.7487673,141.2549529,86.96452827,109.7401492,88.19848909
KCND1,39.25752963,51.09831799,51.73559336,42.54236402,54.74163151
KCND2,53.53464486,46.10826815,24.27463004,53.38215662,26.95810609
KCND3,27.35056404,29.58697339,35.63574451,32.91187228,37.69924366
KCNE1,150.1078879,140.2598129,104.5194544,157.5388373,123.0310465
KCNE1L,104.3446841,112.195556,74.28618311,96.98582437,75.86647983
KCNE2,24.00215288,26.15486667,22.49011347,29.43771543,26.98906145
KCNE4,53.08939389,47.20859859,38.39941111,45.7834879,31.02276634
KCNF1,72.20175863,71.31706002,62.69460741,68.94259234,72.61527485
KCNG1,18.67470257,20.2727569,16.25880766,18.81882782,17.73369303
KCNG2,39.06382241,49.58418748,17.21552778,31.55374348,17.84040686
KCNH1,29.07155318,35.45134576,17.48622019,26.37244735,18.5913453
KCNH2,155.7154844,191.9860718,77.8232561,345.3747166,322.6113993
KCNH4,59.68588967,72.01919613,66.95938575,66.32236418,72.42305341
KCNH6,22.51513371,21.39769284,18.12088096,20.91193871,17.76699942
KCNIP1,160.4076735,163.1253054,99.25985922,164.6333159,105.800741
KCNIP2,94.88748145,87.17542437,81.11335898,77.43170649,71.41909757
KCNJ1,18.77107353,19.2028143,18.17687699,22.1113228,22.93431718
KCNJ10,170.1084697,136.4812305,125.0359596,170.6295952,127.4235934
KCNJ12,39.60215326,38.03007845,19.56882615,46.70337484,33.72033818
KCNJ13,12.55222673,15.70002341,11.33516007,15.85858649,14.93838359
KCNJ14,189.431186,191.0863856,171.0974132,200.8918715,182.7452422
KCNJ15,169.2698535,167.5715277,140.7571843,835.8945611,909.8252985
KCNJ16,119.7022838,106.7265043,57.88520724,122.5301676,68.56296523
KCNJ2,342.3814614,420.8677406,398.1025168,932.5961842,1251.723446
KCNJ3,117.2856038,100.6186154,84.8696882,110.1716469,82.74333805
KCNJ4,33.25795907,39.75473365,25.06119301,36.00450249,35.17773256
KCNJ5,67.58168247,75.92526263,66.01536638,63.87271883,84.47645829
KCNJ6,72.50939216,66.43651497,37.98186342,78.20820207,53.91748461
KCNJ8,41.70396158,44.27710041,27.67156654,79.08735449,75.75642937
KCNJ9,178.2829403,166.9668793,110.5608999,184.4636052,131.091407
KCNK1,52.23379037,51.9902192,34.08691204,39.3126289,29.99051534
KCNK10,118.5841053,124.8696109,99.64432846,111.1889209,98.00507816
KCNK12,40.30694148,44.93701771,36.5931856,28.40707218,17.26820104
KCNK13,47.15105642,60.98048851,69.95793113,47.80738529,84.47471568
KCNK15,34.24361231,38.76292564,34.93127043,24.33511484,31.2467052
KCNK2,63.61311999,64.91665974,40.97052676,68.04414985,50.17753006
KCNK3,101.0504471,88.83735203,56.24690863,103.0615164,65.61289589
KCNK5,183.7799826,111.2303599,189.5282815,129.9982787,148.6096865
KCNK7,26.18917455,30.10140931,28.89960288,54.24491074,63.27772074
KCNMA1,89.38604029,92.85994982,83.80425168,98.40019814,147.4153702
KCNMB1,315.2487248,320.7396077,344.5181384,371.8969572,450.2408662
KCNMB2,218.6474849,216.9118758,150.5118411,243.6319179,200.7350175
KCNMB4,251.9115395,241.4960382,171.020839,271.4470943,222.1784479
KCNN1,122.5620906,147.9466748,153.5254685,120.2372404,152.3004889
KCNN2,30.24288415,30.68089622,20.53895367,32.23192629,28.46598981
KCNN3,11.94398362,11.99442702,10.05304081,10.97097988,9.560724196
KCNN4,746.6700477,576.399033,458.3566712,535.0061282,439.8527817
KCNQ1,101.8579436,144.6363409,137.6024841,172.1740136,241.9165811
KCNQ1DN,101.0048463,110.4800379,100.7260042,126.5146784,138.3153176
KCNQ2,15.47063065,15.19887524,16.8172546,15.19656135,18.0325235
KCNQ3,214.1677411,206.0019758,118.4716025,225.1263473,152.1791697
KCNQ4,47.05581195,57.22110384,56.38137505,56.30118055,71.94366684
KCNS1,343.3850966,338.8677924,235.8744557,382.03085,308.1795849
KCNS3,107.9939433,112.9262849,86.46945015,109.7114428,95.7907451
KCNV1,4.765606095,5.569707532,4.68514403,4.59789769,4.50704156
KCNV2,423.9325271,446.5831301,257.014395,441.8298666,314.8294093
KCTD12,229.674917,612.2063661,1300.201628,354.5719444,1258.822101
KCTD13,168.9281721,193.4869924,242.5822718,188.5839984,273.1881276
KCTD14,117.0346978,113.7579829,82.60788053,122.1252234,101.1525148
KCTD15,198.3803656,212.0106833,141.9271334,295.8461794,237.1870675
KCTD17,91.50930461,98.22551572,93.73063862,49.65288028,84.27789939
KCTD2,498.9493586,486.3252109,454.580738,533.8535661,500.3779984
KCTD20,930.1005726,862.4178239,542.9441113,930.1203612,607.5988262
KCTD3,58.35683187,67.21023535,62.01370576,61.50526455,66.37387345
KCTD5,490.6623757,536.4550949,920.4444922,466.025114,738.6297186
KDELC1,36.93557797,43.99418859,61.80297967,61.18311633,54.5722967
KDELR1,447.0146602,549.222707,375.9666546,320.3653917,347.1240785
KDELR2,1145.560244,1403.513081,918.555853,1025.661239,829.2386516
KDELR3,385.2843616,431.3054533,141.1502931,357.213403,174.7667948
KDM1A,496.1667678,549.7125741,498.1968296,342.669675,351.7502559
KDM2A,887.1065209,907.9143594,817.2001237,748.6334551,712.3900451
KDM3A,1454.04623,1605.262239,1116.631276,1590.642673,1540.890047
KDM3B,1667.330044,1535.969842,1279.833692,1816.573229,1478.69464
KDM4A,420.0479777,407.3223495,351.5758076,436.9702403,388.8419776
KDM4B,537.2903624,548.8602938,424.8751794,689.7674229,621.4478053
KDM4C,703.2519423,683.6444482,550.1128275,597.942058,498.7362026
KDM4D,27.02327623,28.43423194,37.43847759,33.9099365,50.15451062
KDM5A,654.6247569,707.6771122,1073.234501,625.370797,683.5889867
KDM5B,508.0871074,568.4116702,533.1397676,695.6574083,672.4801589
KDM5C,673.845645,734.855016,579.6845527,629.0908884,587.7461365
KDM5D,2069.644472,2059.297503,845.4907052,1785.005581,860.5360103
KDM6A,234.6159193,255.7461019,284.2976212,301.886374,355.1148957
KDM6B,596.1566964,627.9014275,503.3995237,1202.68596,1260.666427
KDR,49.4127972,52.71876883,40.89177223,47.64382453,47.77772555
KDSR,441.830553,391.1203231,409.1670536,361.2938619,409.7806499
KEAP1,299.7054027,380.3955203,614.435948,255.0815366,539.9526555
KEL,143.3494323,173.1083767,115.6444532,183.3573223,172.555296
KERA,68.08279601,59.23738484,44.7113509,63.17150117,42.57124254
KHDC1L,50.75898249,51.30702771,29.39913197,61.84625165,46.95016384
KHDRBS1,3536.551337,3248.804914,2539.313891,2785.404133,1890.163764
KHDRBS2,220.289643,202.1909395,118.6204464,222.8524149,125.4999029
KHDRBS3,39.71463027,50.62399382,41.89149,115.6581363,109.0370965
KHK,12.45150783,15.10262723,13.41020427,12.10956769,15.22393912
KHNYN,1064.520435,1115.364599,819.5899106,1361.534603,1215.19714
KHSRP,622.3335863,644.874717,534.0858992,520.9310563,507.0397302
KIAA0020,529.3870154,605.7470073,578.7590848,506.3919076,467.2998849
KIAA0040,672.9493659,606.2093836,387.6213208,696.691903,514.7730948
KIAA0090,172.1863152,211.0477771,228.1881231,155.4050061,194.6194013
KIAA0100,627.4661281,689.4018852,636.4735421,557.3420663,635.2191798
KIAA0101,500.8180441,521.3943028,544.442639,324.006644,236.1569528
KIAA0141,482.4321417,489.6428081,390.8627467,510.2555113,438.8435307
KIAA0146,86.70221389,95.4243137,126.3991662,68.46609615,92.20741639
KIAA0174,2377.060447,2386.228119,2559.020232,2685.427758,2909.816402
KIAA0182,918.4992053,819.6333617,991.0467854,849.4412498,695.2984142
KIAA0195,479.0739184,433.8945263,376.4419403,407.5540724,330.8959836
KIAA0196,801.8480493,778.8741027,802.1375165,805.9266605,837.4869214
KIAA0226,884.2695073,851.9311478,575.2065141,777.9826673,546.6970912
KIAA0226L,2191.582231,1522.833548,100.3669285,2291.677718,602.5014531
KIAA0232,906.0514936,952.9004208,988.8581211,1475.089718,1561.406054
KIAA0240,547.318873,466.0274874,581.3444282,523.5888547,509.6973163
KIAA0247,1754.470601,1753.98805,2177.7819,2583.73858,2987.353174
KIAA0284,454.3607244,496.2527736,277.3228215,427.0571895,315.6788241
KIAA0317,681.9556867,737.2494594,876.8200286,1010.435038,1191.562618
KIAA0319,67.45846728,50.66126467,41.92543195,65.27399526,46.92330667
KIAA0319L,49.47780956,37.95286798,65.78764864,26.62451386,66.15764754
KIAA0355,683.5146022,581.1056689,396.0504622,615.052079,384.3110644
KIAA0368,289.0535482,320.2901505,366.1058792,267.4048012,346.6858094
KIAA0391,1229.231357,1105.074143,939.2113093,881.7290204,693.9298365
KIAA0408,11.09468538,10.85398951,8.041985399,9.511557568,7.896486783
KIAA0415,159.4028157,197.6422436,206.1600199,249.4247192,322.3916134
KIAA0430,1461.18765,1397.323026,996.3714682,1764.106493,1481.787226
KIAA0467,305.0907809,305.8080613,273.3858244,275.6728819,254.5179074
KIAA0494,1414.101485,1274.998103,1058.811614,1341.676643,994.9074023
KIAA0495,318.26106,325.3883268,210.9759772,280.4643327,211.2372655
KIAA0513,153.1103774,248.7402305,401.5398852,381.1777139,573.1102388
KIAA0528,496.2345005,463.0297976,629.9213492,524.3120593,552.8298732
KIAA0556,570.1267155,567.7874854,528.3668235,655.1282883,642.345369
KIAA0562,518.2359563,532.6025067,433.9936255,374.7854151,289.1538339
KIAA0564,325.5495544,307.7723113,261.7834716,264.1086261,217.9220796
KIAA0586,357.0867716,373.1569517,299.1641852,338.3365217,308.3318952
KIAA0649,59.88945894,97.83247583,123.594663,138.2054273,214.1790393
KIAA0664,383.1244972,408.7651849,379.1130196,378.2528736,380.4420049
KIAA0753,381.5836003,364.889103,312.7810298,387.1183046,317.2899111
KIAA0754,34.32026745,56.04619406,98.77497648,25.23291167,86.87307725
KIAA0776,529.2002549,552.5787333,530.2916679,371.5151333,315.3177261
KIAA0895,43.40236379,45.4087705,26.50162422,48.08927999,36.84047485
KIAA0907,1659.717795,1567.730425,1080.731266,1557.913657,1039.169872
KIAA0913,220.4871043,265.5256711,301.1108804,250.7608599,327.1368089
KIAA0922,1531.574677,1399.922368,1024.784865,1577.652363,1050.126778
KIAA0930,519.4546107,686.9578917,817.9464061,617.2403026,1050.706128
KIAA0947,1069.916874,988.4987462,929.2353824,1025.511982,866.0740813
KIAA1009,94.77894895,94.46999109,126.0552165,73.60697016,96.96230639
KIAA1024,32.02702127,40.56485501,33.6236201,76.58942744,83.87361999
KIAA1033,1687.715168,1527.71606,1125.038724,1676.665362,1355.272247
KIAA1045,92.95251987,96.93458201,85.94705869,109.8054914,107.9564166
KIAA1109,402.304092,352.3370145,311.8516119,471.4911147,400.5731755
KIAA1199,103.5860806,99.59550942,59.29745585,118.6682159,95.15544511
KIAA1279,348.0800306,397.0553228,412.8426763,401.8036195,509.7619254
KIAA1310,34.52836401,33.73718713,34.56444083,44.38342622,46.70423414
KIAA1456,72.54734823,70.53624198,55.31680794,73.01111836,54.29660226
KIAA1467,444.4869805,402.5977551,296.4745045,429.5081834,306.5070186
KIAA1539,366.1531879,442.8337991,446.8258119,535.0952788,686.3957931
KIAA1598,76.31634071,159.0495972,323.7835535,91.07760793,385.3967015
KIAA1609,56.51452215,60.83130259,78.27097837,56.35751202,87.00696016
KIAA1614,66.79401778,49.1191572,36.09000062,54.4091017,28.30019628
KIAA1644,30.93377255,34.282637,33.91886792,29.1351118,42.14622351
KIAA1704,96.96057266,105.7863138,122.6887813,83.55789443,96.91838398
KIAA1751,250.5675006,224.2112956,158.1012258,291.6435496,215.3611932
KIAA1797,325.4190479,345.5164221,301.22108,328.7492819,286.5789922
KIDINS220,660.4227291,702.1408436,915.9822301,744.0284073,909.7556443
KIF11,122.5934615,146.4911827,134.6191177,62.14104199,59.93588495
KIF13B,372.0080037,407.50883,458.6615545,399.2546703,465.3142678
KIF14,137.2637653,144.756484,133.5029107,103.3016419,83.70268508
KIF15,111.3470602,125.6945973,101.8808992,91.52217363,76.67603908
KIF16B,142.2721792,135.5003588,131.0502956,116.015604,119.2044181
KIF17,28.24226251,39.76417206,24.85679299,27.12699656,31.72560474
KIF18A,40.46946141,43.896596,37.67275692,45.42497597,38.22003938
KIF1A,86.53165037,78.5173053,60.05133679,80.83460211,57.87889351
KIF1B,218.1584417,284.5812219,440.9919103,412.5656749,686.7019879
KIF1C,22.98099808,31.59938943,26.91557854,16.948637,24.59164777
KIF20A,73.09654249,83.22575309,70.35106852,50.46738905,44.50536205
KIF20B,74.00857714,82.16513853,59.15041243,52.60321043,35.99542694
KIF21B,296.5494679,299.8946057,486.2498669,313.6787102,350.1418199
KIF22,255.6088272,250.204746,216.1534097,196.1515457,179.291925
KIF23,35.79278277,56.32825712,48.28510599,35.37134716,47.96004758
KIF25,21.39136946,25.85860594,21.82947217,21.43855033,26.42375712
KIF26B,25.12944448,34.22142337,32.82596116,22.2968814,30.57167362
KIF2A,1113.890524,988.6071702,996.275872,770.4883562,703.0385404
KIF2C,493.3082759,488.4839935,307.2028895,440.0527914,296.5307521
KIF3A,349.6478738,282.3784496,332.78124,227.7182883,157.9783748
KIF3B,381.8494523,344.8052207,370.3872086,339.3753365,329.0682731
KIF3C,467.6318245,428.1998112,260.8352586,539.7628623,356.684653
KIF4A,295.5721719,284.3467942,150.505713,258.2570799,125.9871297
KIF5A,408.418454,372.0222537,170.9849456,415.906274,226.3687938
KIF5B,1229.57257,1182.866621,1073.452295,1053.471126,919.0266099
KIF5C,230.1132042,154.6123951,111.9920552,181.6196385,103.2653806
KIFAP3,302.2605709,361.5735654,499.4841094,251.2120125,439.487292
KIFC1,255.8378928,299.5057567,216.1897164,145.6233582,121.7238614
KIFC3,57.62756594,78.25330899,136.9503266,95.59465996,169.5469734
KIN,282.4236012,286.9898418,410.4455644,408.7010059,476.9748698
KIR2DL1,24.04254871,31.37514228,146.0004943,10.55601304,30.15098046
KIR2DL3,663.6561286,613.406153,517.3300054,627.188177,408.8900236
KIR2DL4,242.0381634,244.135527,483.1561801,217.6951574,219.3537159
KIR2DS4,420.8029736,383.4882396,844.6573243,321.1485526,268.4462321
KIR3DL1,150.8973052,141.9666084,376.8032179,105.8765869,128.1854058
KIR3DL2,52.2872892,54.09940671,316.5805037,13.89954,61.85113063
KIRREL,26.66496876,35.09151896,28.73685462,21.57911545,27.03639235
KISS1,26.77080098,35.18484513,36.12164371,22.73336277,40.29063824
KIT,181.8700706,666.2164627,592.3243166,3092.039724,2558.733681
KITLG,38.889882,34.29676019,30.14816022,39.05643928,33.45597341
KL,35.47752424,32.46598959,24.34797466,47.86410647,40.92486587
KLC1,345.9831399,388.1645656,409.6652192,380.6484831,461.2628486
KLC2,143.2925734,103.4800442,77.95293233,108.28949,57.90587765
KLF1,131.3628896,144.2545695,99.38832517,125.5983011,108.0213967
KLF10,477.8205555,664.9015517,679.2265654,802.9729591,854.0292189
KLF11,477.6524151,483.382674,524.4270351,517.0367428,646.2126986
KLF12,245.7962643,233.512528,218.0398207,184.904229,134.4061153
KLF13,182.2814479,203.5575832,298.1043595,106.7354264,165.6980588
KLF15,114.3247408,103.8938396,79.46352469,112.9493785,81.12241316
KLF2,6443.379028,5596.91674,3359.553743,5236.201811,2415.411219
KLF3,603.1756422,634.5913739,440.3243591,675.066753,641.0395095
KLF4,401.7696734,456.6768059,504.301601,427.943667,474.0519523
KLF5,79.33936703,94.23597221,85.18163483,128.2028951,153.5086307
KLF6,2853.569122,2860.125939,1447.743654,2445.968503,1830.366295
KLF8,15.36219014,12.91305494,11.53927073,21.98143685,21.51152187
KLF9,318.1602544,303.0246208,243.413139,220.2158735,194.8178704
KLHDC10,360.6915126,360.2631006,279.1772108,301.0966864,212.3572957
KLHDC2,2099.888499,2216.079158,1293.38371,1811.452731,1296.197514
KLHDC3,583.2060417,579.6009205,623.9398169,458.9702166,594.4371827
KLHDC4,309.3979916,324.07099,405.039716,256.9349684,271.9437647
KLHDC8A,94.54556977,98.94812764,85.78850823,93.68157457,91.3285873
KLHL1,156.299891,125.0318794,120.4285547,179.0283549,139.4670415
KLHL11,96.30501601,96.48221942,57.93428702,87.9105074,69.42227978
KLHL12,543.9321968,527.8385124,445.9939282,533.0873945,514.9214167
KLHL18,654.2365789,601.5209221,470.2172284,804.2186678,667.9133464
KLHL2,398.1033965,505.062861,585.6250787,862.1738114,1034.578663
KLHL20,392.9751789,374.8145209,323.9766424,322.5832181,257.1622197
KLHL21,257.9437293,329.2533247,312.4804359,620.8029929,793.7840315
KLHL22,155.0022925,157.182485,162.7305174,115.6400921,137.8284561
KLHL24,322.2658375,357.1896667,305.4331106,388.0624266,412.1940338
KLHL25,144.5535623,163.9839847,161.8794849,184.8004453,229.5609234
KLHL26,97.872833,118.736261,144.4967437,89.78448434,153.6139151
KLHL3,428.6296667,475.7463238,291.717613,368.4925726,269.0598307
KLHL36,331.594505,322.0095507,282.3994075,282.0929637,263.61515
KLHL4,140.8711249,127.7800854,75.55906771,145.2339487,83.00558785
KLHL7,73.71395611,82.46112553,63.96190913,78.02571831,79.24287245
KLHL9,329.3681071,374.5108542,432.3797361,437.522342,499.7858292
KLK1,323.8158694,329.7216123,209.2885941,357.6830052,281.798778
KLK10,126.0160528,119.7818544,90.09363059,114.0466096,88.73338052
KLK11,117.3480679,121.0182136,61.79910083,111.3095284,69.48357746
KLK12,182.603129,174.0527634,89.95773287,183.2064417,106.848566
